what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349775759980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349775761183
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1349775761808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775762105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775762433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349775767370
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349775767964
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349775767964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349775772636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349775779995
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349775780308
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349775780308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349775782620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349775786495
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1349775786776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775787042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775787386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349775789058
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349775789433
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349775789433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775790292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775872370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775875463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775876307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775876995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775882698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775886354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775887135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextPerspective",1349775887135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775888041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775888323
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1349775888370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextView",1349775888370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775889635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775893088
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1349775893104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextView",1349775893104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775897120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775899745
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349775899807
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349775899870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775918619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775928697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349775943635
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349775943932
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349775943932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775954932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775959135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775960322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775961510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349775983228
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349775983572
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349775983572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349775987228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349776000588
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349776002463
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349776002463
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349776003916
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349776003916
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349776004494
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349776004494
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349776004978
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349776004978
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1349776006431
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349776006963
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349776006963
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349776009088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349776015072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349776021337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349776030150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349776040447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349776048556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349776049525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349776055431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349776057087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349776064509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349776067149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1349776069290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1349776071556
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349776072556
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349776073993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349776076884
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349776078743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349776083055
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1349776087087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349776087352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349776088102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349776094399
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349776096212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349776097118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349776102399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349776124477
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349776130758
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1349776132539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349776132805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349776133664
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1349776140508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349776146289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349776152305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349776156648
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1349776160414
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349776164554
