what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349770801845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349770822719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349770829375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349770840969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349770840985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349770841516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349770844859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349770844953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349770847109
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1349770848375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349770858515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349770859281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349770860437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349770862844
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1349770878437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349770878437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349770879968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349770880828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349770883265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349770892640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349770896874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349770898952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349770910811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349770918171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349770924202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774317174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774319158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774333221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774337799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774352142
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1349774353564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774356736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774365423
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349774365533
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349774365595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774382361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774384470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774400329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774413376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774436376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774437719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349774447500
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1349774455938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774469391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774469438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774481219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774490891
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349774490953
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349774491000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349774510297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349774515937
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349774518515
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349774519218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349774520187
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349774521921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349774522546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349774523734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349774525156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349774533656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774540484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774546530
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349774561171
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349774568483
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349774570624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349774573499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349774579874
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349774581014
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349774582264
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349774584217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349774595514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774616436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774618280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1349774624139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349774656107
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349774657701
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349774658732
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349774663404
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349774665248
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineDown",1349774670107
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineDown",1349774670404
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineUp",1349774670732
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineUp",1349774671029
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineDown",1349774671763
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineUp",1349774672154
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1349774673560
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1349774673716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1349774675982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1349774676607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774684607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.showKeyAssist",1349774684607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774728169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.next",1349774729591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.next",1349774730059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.next",1349774730341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774731700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774747637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextView",1349774747637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774752153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774754434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextPerspective",1349774754434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774755606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774757825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextPerspective",1349774757825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774759153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774759496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextPerspective",1349774759496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1349774762668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774785793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774790949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.switchToEditor",1349774790949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774797605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774798527
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349774798574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextEditor",1349774798574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349774802871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1349774816105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1349774817777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349774818746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774819933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774820683
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.line",1349774820683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349774831621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774833527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774833558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774833589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774834636
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1349774834636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774841011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774842261
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1349774842277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextView",1349774842277
no handler,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1349774843980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774847027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774856448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1349774856480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774860605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774861105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774882870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774886432
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349774886495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextEditor",1349774886495
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349774889151
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349774889151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1349774889167
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1349774893260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774893526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774894870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774898713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774899667
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1349774899698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextView",1349774899698
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1349774927572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774927838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774928182
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349774935307
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349774936213
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349774937307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774938604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774939244
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349774939291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextEditor",1349774939291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349774952119
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349774953275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774954900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774955088
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349774955135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextEditor",1349774955135
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1349774958588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774958869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774959197
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1349774965822
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1349774966072
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1349774966259
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1349774966369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1349774967213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1349774967947
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1349774970447
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1349774970712
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1349774970994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1349774971978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349774976447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349774979728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349774982119
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1349774984259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774984525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774984884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349774995634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775005962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1349775014212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1349775019196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349775020899
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1349775021399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775021665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775021993
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1349775029696
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349775029852
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1349775038384
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349775038540
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349775040696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775045212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775053477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349775063274
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1349775063883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775065649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349775065836
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1349775065883
